Year,Month,Day,Period,1,2,3
2020,1,2,1,897.5765161,1110.0,1274.3866
2020,1,2,2,896.6037092,1106.865672,1259.594212
2020,1,2,3,896.6037092,1103.731343,1253.318654
2020,1,2,4,893.0367505,1101.044776,1242.112299
2020,1,2,5,893.0367505,1097.910448,1235.388487
2020,1,2,6,895.3066333,1094.328358,1228.664674
2020,1,2,7,894.0095574,1092.089552,1222.389116
2020,1,2,8,891.0911366,1089.850746,1216.561812
2020,1,2,9,889.7940608,1088.507463,1210.734508
2020,1,2,10,888.4969849,1088.059701,1206.70022
2020,1,2,11,889.4697918,1085.820896,1202.217679
2020,1,2,12,891.4154056,1084.925373,1196.390374
2020,1,2,13,887.8484469,1084.029851,1208.044983
2020,1,2,14,887.5241779,1083.58209,1203.562441
2020,1,2,15,889.4697918,1083.134328,1199.528154
2020,1,2,16,891.0911366,1082.238806,1195.493866
2020,1,2,17,891.4154056,1080.895522,1189.218308
2020,1,2,18,890.1183297,1082.238806,1184.287512
2020,1,2,19,889.1455228,1080.447761,1174.874174
2020,1,2,20,891.4154056,1077.761194,1169.943378
2020,1,2,21,892.0639436,1076.865672,1167.702108
2020,1,2,22,893.3610195,1078.208955,1161.426549
2020,1,2,23,892.7124815,1078.656716,1160.530041
2020,1,2,24,893.0367505,1077.761194,1158.737024
2020,1,2,25,895.6309023,1074.626866,1167.702108
2020,1,2,26,896.2794402,1073.731343,1167.253853
2020,1,2,27,897.9007851,1071.044776,1157.840516
2020,1,2,28,897.2522471,1071.492537,1154.254483
2020,1,2,29,896.2794402,1071.492537,1151.564958
2020,1,2,30,899.8463989,1073.283582,1146.634162
2020,1,2,31,900.4949369,1072.835821,1141.703366
2020,1,2,32,900.4949369,1072.835821,1141.703366
2020,1,2,33,901.7920127,1074.179104,1136.324316
2020,1,2,34,902.1162817,1075.970149,1136.324316
2020,1,2,35,902.4405507,1072.38806,1133.634791
2020,1,2,36,903.7376266,1071.044776,1129.600503
2020,1,2,37,906.3317784,1071.940299,1138.117332
2020,1,2,38,909.8987371,1071.940299,1136.77257
2020,1,2,39,908.6016612,1071.492537,1136.77257
2020,1,2,40,915.7355786,1071.492537,1133.634791
2020,1,2,41,923.1937649,1071.492537,1129.600503
2020,1,2,42,929.6791444,1072.38806,1129.152249
2020,1,2,43,934.543179,1074.626866,1126.910978
2020,1,2,44,938.1101377,1075.522388,1126.910978
2020,1,2,45,938.7586756,1078.208955,1128.255741
2020,1,2,46,945.568324,1079.552239,1128.255741
2020,1,2,47,952.7022414,1080.447761,1127.807487
2020,1,2,48,961.1332347,1081.791045,1129.600503
2020,1,2,49,964.0516555,1083.58209,1120.63542
2020,1,2,50,970.8613039,1086.716418,1120.63542
2020,1,2,51,978.9680282,1088.955224,1126.462724
2020,1,2,52,987.7232905,1089.402985,1128.703995
2020,1,2,53,996.1542838,1092.537313,1129.600503
2020,1,2,54,1003.61247,1093.432836,1134.083045
2020,1,2,55,1013.664808,1096.567164,1137.220824
2020,1,2,56,1024.041415,1098.358209,1142.599874
2020,1,2,57,1031.823871,1097.910448,1151.116703
2020,1,2,58,1038.957788,1101.940299,1149.771941
2020,1,2,59,1049.010126,1105.970149,1157.840516
2020,1,2,60,1058.413926,1107.761194,1165.012583
2020,1,2,61,1077.870065,1114.477612,1145.289399
2020,1,2,62,1089.868017,1121.641791,1156.495753
2020,1,2,63,1100.244624,1128.358209,1166.805599
2020,1,2,64,1108.675617,1135.522388,1174.42592
2020,1,2,65,1118.079417,1141.343284,1188.770053
2020,1,2,66,1121.970645,1147.164179,1199.976408
2020,1,2,67,1127.807487,1155.671642,1205.803712
2020,1,2,68,1137.859825,1162.835821,1219.251337
2020,1,2,69,1141.426783,1170.0,1235.388487
2020,1,2,70,1146.939356,1178.059701,1248.836112
2020,1,2,71,1152.12766,1186.119403,1260.042466
2020,1,2,72,1156.667425,1194.626866,1273.490091
2020,1,2,73,1163.152805,1211.19403,1279.317395
2020,1,2,74,1173.205143,1220.597015,1297.695816
2020,1,2,75,1176.123564,1226.865672,1308.453916
2020,1,2,76,1176.772101,1232.686567,1319.660271
2020,1,2,77,1177.09637,1236.716418,1330.866625
2020,1,2,78,1176.447833,1238.955224,1338.038691
2020,1,2,79,1174.502219,1241.641791,1347.900283
2020,1,2,80,1174.826488,1243.432836,1357.761875
2020,1,2,81,1172.880874,1242.537313,1362.244416
2020,1,2,82,1170.93526,1241.19403,1370.761246
2020,1,2,83,1164.449881,1236.716418,1371.2095
2020,1,2,84,1162.179998,1235.820896,1378.381567
2020,1,2,85,1154.721811,1226.865672,1381.519346
2020,1,2,86,1154.721811,1225.970149,1390.484429
2020,1,2,87,1152.776198,1222.835821,1397.208242
2020,1,2,88,1144.669473,1220.149254,1403.4838
2020,1,2,89,1138.508363,1218.80597,1407.069833
2020,1,2,90,1129.428831,1214.328358,1410.655867
2020,1,2,91,1118.727955,1214.776119,1420.965712
2020,1,2,92,1116.458073,1214.328358,1428.137779
2020,1,2,93,1108.999886,1209.850746,1437.999371
2020,1,2,94,1104.135852,1203.58209,1443.378421
2020,1,2,95,1097.001934,1195.074627,1449.205725
2020,1,2,96,1097.650472,1189.253731,1454.584775
2020,1,2,97,1096.677665,1198.656716,1482.376534
2020,1,2,98,1093.434976,1199.104478,1492.686379
2020,1,2,99,1089.219479,1200.447761,1503.444479
2020,1,2,100,1087.598134,1202.686567,1509.720038
2020,1,2,101,1084.031175,1203.58209,1515.547342
2020,1,2,102,1081.437024,1203.58209,1526.305442
2020,1,2,103,1080.788486,1201.343284,1534.374017
2020,1,2,104,1077.221527,1203.134328,1539.753067
2020,1,2,105,1074.951644,1203.134328,1545.132117
2020,1,2,106,1070.736147,1201.791045,1550.062913
2020,1,2,107,1065.872113,1202.238806,1557.683234
2020,1,2,108,1063.60223,1201.791045,1563.958792
2020,1,2,109,1066.84492,1200.447761,1580.544196
2020,1,2,110,1064.250768,1202.686567,1590.405788
2020,1,2,111,1063.277961,1200.895522,1593.991821
2020,1,2,112,1065.223575,1194.626866,1600.715634
2020,1,2,113,1064.250768,1186.567164,1605.198176
2020,1,2,114,1059.386733,1184.776119,1607.439446
2020,1,2,115,1059.711002,1181.641791,1607.887701
2020,1,2,116,1055.495506,1183.432836,1614.163259
2020,1,2,117,1052.252816,1188.358209,1619.990563
2020,1,2,118,1050.631471,1190.597015,1621.78358
2020,1,2,119,1048.685857,1187.462687,1627.16263
2020,1,2,120,1047.064512,1185.671642,1631.196917
2020,1,2,121,1043.821823,1186.119403,1656.299151
2020,1,2,122,1044.470361,1187.462687,1659.43693
2020,1,2,123,1040.579133,1186.567164,1664.367726
2020,1,2,124,1041.55194,1184.776119,1671.988047
2020,1,2,125,1040.579133,1182.985075,1671.988047
2020,1,2,126,1037.336443,1182.985075,1674.229317
2020,1,2,127,1036.687905,1180.746269,1682.297892
2020,1,2,128,1037.012174,1180.298507,1683.194401
2020,1,2,129,1036.687905,1180.298507,1688.125197
2020,1,2,130,1032.796678,1182.089552,1686.33218
2020,1,2,131,1032.472409,1181.641791,1688.125197
2020,1,2,132,1031.499602,1180.298507,1697.09028
2020,1,2,133,1032.796678,1182.537313,1712.779176
2020,1,2,134,1032.796678,1182.537313,1714.572193
2020,1,2,135,1031.823871,1181.641791,1720.399497
2020,1,2,136,1032.796678,1179.850746,1723.98553
2020,1,2,137,1033.120947,1179.402985,1722.192513
2020,1,2,138,1029.878257,1178.955224,1726.675055
2020,1,2,139,1030.526795,1176.268657,1725.778547
2020,1,2,140,1028.90545,1170.0,1726.226801
2020,1,2,141,1030.851064,1170.0,1724.433784
2020,1,2,142,1028.256912,1170.0,1730.261088
2020,1,2,143,1028.581181,1169.552239,1728.019818
2020,1,2,144,1029.878257,1163.283582,1732.502359
2020,1,2,145,1027.932643,1161.940299,1733.847122
2020,1,2,146,1030.851064,1165.074627,1737.881409
2020,1,2,147,1026.311298,1165.522388,1737.433155
2020,1,2,148,1026.311298,1165.074627,1736.984901
2020,1,2,149,1025.66276,1162.835821,1741.019188
2020,1,2,150,1024.689953,1160.597015,1742.812205
2020,1,2,151,1023.717146,1159.253731,1744.156968
2020,1,2,152,1024.041415,1158.80597,1746.398238
2020,1,2,153,1019.50165,1160.149254,1752.673797
2020,1,2,154,1021.122995,1161.940299,1752.225543
2020,1,2,155,1017.556036,1162.38806,1754.466813
2020,1,2,156,1013.01627,1160.149254,1749.536018
2020,1,2,157,1013.989077,1161.044776,1765.673168
2020,1,2,158,1015.934691,1163.283582,1766.121422
2020,1,2,159,1016.583229,1161.492537,1774.189997
2020,1,2,160,1017.231767,1159.701493,1772.845234
2020,1,2,161,1012.043463,1160.149254,1775.534759
2020,1,2,162,1011.070657,1159.701493,1776.431268
2020,1,2,163,1010.422119,1161.044776,1775.534759
2020,1,2,164,1013.01627,1161.492537,1776.879522
2020,1,2,165,1014.637615,1160.597015,1777.327776
2020,1,2,166,1013.340539,1163.283582,1776.431268
2020,1,2,167,1012.043463,1162.38806,1775.983014
2020,1,2,168,1009.773581,1163.731343,1777.327776
2020,1,2,169,1011.719194,1162.835821,1775.983014
2020,1,2,170,1011.394925,1154.328358,1774.189997
2020,1,2,171,1010.09785,1153.880597,1774.638251
2020,1,2,172,1011.719194,1152.985075,1780.017301
2020,1,2,173,1011.719194,1152.089552,1771.948726
2020,1,2,174,1012.367732,1150.746269,1777.327776
2020,1,2,175,1011.070657,1149.402985,1775.983014
2020,1,2,176,1010.746388,1148.059701,1770.603964
2020,1,2,177,1012.043463,1147.164179,1771.500472
2020,1,2,178,1012.043463,1146.716418,1771.052218
2020,1,2,179,1009.449312,1144.925373,1766.121422
2020,1,2,180,1008.476505,1145.820896,1764.328405
2020,1,2,181,1006.530891,1145.820896,1748.191255
2020,1,2,182,1005.233815,1145.820896,1748.639509
2020,1,2,183,1007.503698,1144.925373,1745.053476
2020,1,2,184,1006.85516,1145.373134,1745.50173
2020,1,2,185,1006.85516,1142.686567,1741.915697
2020,1,2,186,1011.070657,1142.238806,1736.536647
2020,1,2,187,1011.070657,1140.895522,1733.847122
2020,1,2,188,1014.961884,1142.686567,1731.157597
2020,1,2,189,1018.528843,1143.134328,1727.571563
2020,1,2,190,1019.177381,1144.477612,1728.019818
2020,1,2,191,1022.420071,1148.059701,1723.537276
2020,1,2,192,1025.66276,1152.537313,1718.158226
2020,1,2,193,1034.418023,1155.223881,1713.675684
2020,1,2,194,1039.282057,1163.731343,1708.296634
2020,1,2,195,1049.010126,1170.895522,1710.089651
2020,1,2,196,1052.252816,1178.507463,1710.537905
2020,1,2,197,1057.765389,1191.492537,1710.089651
2020,1,2,198,1065.223575,1204.477612,1713.22743
2020,1,2,199,1072.681761,1215.671642,1721.296005
2020,1,2,200,1078.518603,1229.552239,1727.571563
2020,1,2,201,1089.543748,1242.537313,1734.295376
2020,1,2,202,1093.434976,1255.970149,1741.467443
2020,1,2,203,1099.271817,1269.850746,1754.018559
2020,1,2,204,1106.081465,1283.731343,1759.397609
2020,1,2,205,1119.700762,1311.044776,1840.979868
2020,1,2,206,1128.456025,1327.61194,1849.944951
2020,1,2,207,1137.211287,1343.731343,1863.392576
2020,1,2,208,1144.345204,1355.820896,1867.875118
2020,1,2,209,1151.803391,1367.014925,1875.495439
2020,1,2,210,1160.234384,1380.0,1880.426235
2020,1,2,211,1167.69257,1393.432836,1885.357031
2020,1,2,212,1171.583798,1404.179104,1890.287826
2020,1,2,213,1179.366253,1414.029851,1895.666876
2020,1,2,214,1191.688474,1423.432836,1897.011639
2020,1,2,215,1202.713619,1437.313433,1897.908147
2020,1,2,216,1210.820344,1451.19403,1898.804656
2020,1,2,217,1188.121516,1429.253731,1869.668135
2020,1,2,218,1184.878826,1426.119403,1876.391947
2020,1,2,219,1179.366253,1419.402985,1873.702422
2020,1,2,220,1169.313915,1411.791045,1866.530355
2020,1,2,221,1163.477074,1402.38806,1863.392576
2020,1,2,222,1154.073273,1397.014925,1854.875747
2020,1,2,223,1149.857777,1389.850746,1847.70368
2020,1,2,224,1142.075321,1387.164179,1838.290343
2020,1,2,225,1138.508363,1384.477612,1835.600818
2020,1,2,226,1134.941404,1384.029851,1828.877005
2020,1,2,227,1130.725907,1382.238806,1827.980497
2020,1,2,228,1128.780294,1382.238806,1821.704939
2020,1,2,229,1134.292866,1393.432836,1791.223655
2020,1,2,230,1131.698714,1394.776119,1778.672539
2020,1,2,231,1130.725907,1393.880597,1771.500472
2020,1,2,232,1128.456025,1397.910448,1770.603964
2020,1,2,233,1128.456025,1397.910448,1767.914439
2020,1,2,234,1126.83468,1397.462687,1767.914439
2020,1,2,235,1127.483218,1398.358209,1764.776659
2020,1,2,236,1124.240528,1395.671642,1761.190626
2020,1,2,237,1121.322107,1395.223881,1760.294118
2020,1,2,238,1117.106611,1393.432836,1754.466813
2020,1,2,239,1115.809535,1391.19403,1752.673797
2020,1,2,240,1112.242576,1387.61194,1746.846493
2020,1,2,241,1110.296962,1383.134328,1714.572193
2020,1,2,242,1108.027079,1380.447761,1707.400126
2020,1,2,243,1104.135852,1377.313433,1702.917584
2020,1,2,244,1100.244624,1372.38806,1702.917584
2020,1,2,245,1094.407782,1366.119403,1694.849009
2020,1,2,246,1086.949596,1360.298507,1692.607738
2020,1,2,247,1082.40983,1353.58209,1683.194401
2020,1,2,248,1073.654568,1347.761194,1680.504876
2020,1,2,249,1066.520651,1343.731343,1670.643284
2020,1,2,250,1058.738195,1337.462687,1665.712488
2020,1,2,251,1050.631471,1330.746269,1660.333438
2020,1,2,252,1044.470361,1322.686567,1654.506134
2020,1,2,253,1035.06656,1314.626866,1619.542309
2020,1,2,254,1033.769485,1308.80597,1611.473734
2020,1,2,255,1030.526795,1302.985075,1603.405159
2020,1,2,256,1025.338491,1297.164179,1594.440075
2020,1,2,257,1017.880305,1290.447761,1591.302296
2020,1,2,258,1009.773581,1284.626866,1581.440705
2020,1,2,259,1003.288201,1279.253731,1571.579113
2020,1,2,260,996.8028217,1272.985075,1562.165775
2020,1,2,261,990.9659802,1267.61194,1555.890217
2020,1,2,262,985.4534077,1258.208955,1543.787355
2020,1,2,263,979.2922972,1253.283582,1533.925763
2020,1,2,264,974.1039936,1247.910448,1522.271154
2020,1,2,265,961.4575037,1242.985075,1490.445109
2020,1,2,266,956.2692001,1234.477612,1478.7905
2020,1,2,267,947.8382068,1228.208955,1466.687638
2020,1,2,268,942.3256343,1220.149254,1455.033029
2020,1,2,269,932.9218341,1212.537313,1446.964454
2020,1,2,270,927.0849926,1205.373134,1434.861592
2020,1,2,271,923.1937649,1198.208955,1421.862221
2020,1,2,272,919.3025373,1191.940299,1413.345392
2020,1,2,273,914.4385027,1186.567164,1407.518087
2020,1,2,274,912.1686199,1183.432836,1393.173954
2020,1,2,275,903.4133576,1177.61194,1385.553633
2020,1,2,276,900.1706679,1172.238806,1370.312992
2020,1,2,277,897.5765161,1161.044776,1361.796162
2020,1,2,278,894.6580953,1154.328358,1347.900283
2020,1,2,279,892.7124815,1150.746269,1338.486946
2020,1,2,280,892.7124815,1145.373134,1326.384083
2020,1,2,281,890.4425987,1140.895522,1316.970746
2020,1,2,282,888.4969849,1136.865672,1309.350425
2020,1,2,283,887.199909,1131.044776,1294.558037
2020,1,2,284,882.3358744,1124.776119,1283.799937
2020,1,2,285,880.7145295,1121.641791,1274.3866
2020,1,2,286,879.0931847,1116.716418,1265.421516
2020,1,2,287,878.1203777,1112.238806,1256.008179
2020,1,2,288,874.2291501,1108.656716,1246.146587
