Year,Month,Day,Period,1,2,3
2020,1,9,1,938.4344066,1150.298507,1258.24945
2020,1,9,2,932.2732962,1147.61194,1246.146587
2020,1,9,3,932.9218341,1146.716418,1237.629758
2020,1,9,4,933.5703721,1144.925373,1233.147216
2020,1,9,5,931.3004892,1143.134328,1221.492608
2020,1,9,6,933.2461031,1142.686567,1214.768795
2020,1,9,7,935.8402549,1140.0,1203.114187
2020,1,9,8,933.2461031,1135.074627,1193.700849
2020,1,9,9,930.9762203,1133.731343,1189.218308
2020,1,9,10,931.3004892,1131.940299,1179.356716
2020,1,9,11,929.6791444,1130.597015,1172.632903
2020,1,9,12,931.9490272,1127.462687,1167.702108
2020,1,9,13,931.3004892,1122.985075,1180.701478
2020,1,9,14,932.2732962,1121.641791,1173.529412
2020,1,9,15,929.6791444,1121.19403,1169.495124
2020,1,9,16,932.5975651,1118.955224,1165.909091
2020,1,9,17,934.8674479,1118.059701,1160.978295
2020,1,9,18,933.894641,1118.507463,1158.737024
2020,1,9,19,934.543179,1118.507463,1156.944008
2020,1,9,20,936.1645238,1119.850746,1156.047499
2020,1,9,21,938.4344066,1118.507463,1151.564958
2020,1,9,22,937.4615997,1118.955224,1150.220195
2020,1,9,23,939.0829446,1118.507463,1145.737653
2020,1,9,24,942.0013653,1117.164179,1145.289399
2020,1,9,25,940.3800205,1118.507463,1152.013212
2020,1,9,26,945.892593,1118.059701,1149.323687
2020,1,9,27,945.568324,1117.164179,1147.082416
2020,1,9,28,947.8382068,1114.029851,1149.771941
2020,1,9,29,949.4595517,1109.104478,1147.978924
2020,1,9,30,952.7022414,1108.656716,1145.289399
2020,1,9,31,956.2692001,1110.447761,1143.496383
2020,1,9,32,958.214814,1112.686567,1143.048128
2020,1,9,33,959.1876209,1117.164179,1138.117332
2020,1,9,34,963.4031175,1122.537313,1139.910349
2020,1,9,35,965.9972693,1127.014925,1139.462095
2020,1,9,36,966.9700762,1125.671642,1131.841774
2020,1,9,37,971.8341108,1124.776119,1136.77257
2020,1,9,38,976.3738764,1124.328358,1135.427807
2020,1,9,39,978.3194903,1123.880597,1136.324316
2020,1,9,40,981.886449,1124.328358,1138.565587
2020,1,9,41,985.7776766,1123.432836,1139.013841
2020,1,9,42,988.0475594,1125.223881,1136.324316
2020,1,9,43,1001.018318,1126.567164,1139.910349
2020,1,9,44,1009.125043,1127.910448,1138.117332
2020,1,9,45,1015.610422,1127.910448,1139.910349
2020,1,9,46,1023.068608,1128.358209,1138.117332
2020,1,9,47,1028.581181,1129.701493,1138.117332
2020,1,9,48,1037.012174,1131.492537,1140.358603
2020,1,9,49,1050.631471,1134.626866,1131.841774
2020,1,9,50,1060.35954,1137.313433,1133.634791
2020,1,9,51,1067.493458,1140.895522,1132.738282
2020,1,9,52,1080.464217,1143.58209,1135.427807
2020,1,9,53,1090.192286,1148.955224,1138.565587
2020,1,9,54,1100.568893,1151.641791,1145.289399
2020,1,9,55,1115.485266,1156.567164,1147.082416
2020,1,9,56,1129.428831,1162.38806,1150.668449
2020,1,9,57,1140.778246,1165.522388,1153.806228
2020,1,9,58,1155.370349,1170.895522,1159.633533
2020,1,9,59,1168.016839,1176.716418,1165.460837
2020,1,9,60,1184.554557,1184.328358,1170.839887
2020,1,9,61,1212.765957,1193.731343,1155.599245
2020,1,9,62,1234.816248,1202.686567,1165.460837
2020,1,9,63,1249.73262,1210.746269,1175.322428
2020,1,9,64,1264.973262,1218.358209,1181.597987
2020,1,9,65,1273.728524,1225.074627,1191.459578
2020,1,9,66,1282.808056,1234.029851,1207.596729
2020,1,9,67,1294.15747,1243.880597,1218.354829
2020,1,9,68,1301.615656,1255.522388,1229.561183
2020,1,9,69,1309.073842,1265.373134,1242.560554
2020,1,9,70,1319.774718,1276.567164,1254.663416
2020,1,9,71,1325.61156,1284.179104,1269.00755
2020,1,9,72,1332.421208,1294.477612,1286.489462
2020,1,9,73,1331.77267,1311.940299,1293.661529
2020,1,9,74,1342.797815,1323.134328,1309.798679
2020,1,9,75,1345.391967,1331.19403,1328.1771
2020,1,9,76,1342.149278,1339.253731,1342.072979
2020,1,9,77,1343.122084,1345.522388,1354.175841
2020,1,9,78,1341.825009,1346.865672,1364.485687
2020,1,9,79,1342.797815,1352.238806,1375.692042
2020,1,9,80,1343.122084,1356.268657,1384.208871
2020,1,9,81,1340.852202,1357.61194,1392.7257
2020,1,9,82,1335.988167,1353.58209,1398.553004
2020,1,9,83,1333.069746,1348.656716,1400.794275
2020,1,9,84,1328.205712,1337.462687,1414.2419
2020,1,9,85,1320.098987,1321.343284,1415.586662
2020,1,9,86,1318.801911,1320.0,1430.37905
2020,1,9,87,1312.316532,1313.283582,1436.206354
2020,1,9,88,1304.209808,1308.358209,1445.171438
2020,1,9,89,1292.211856,1306.567164,1451.446996
2020,1,9,90,1281.835249,1302.985075,1464.894621
2020,1,9,91,1268.86449,1301.641791,1472.514942
2020,1,9,92,1259.460689,1297.164179,1483.273042
2020,1,9,93,1246.165662,1290.0,1489.996854
2020,1,9,94,1237.08613,1281.492537,1494.92765
2020,1,9,95,1228.006599,1274.328358,1495.375904
2020,1,9,96,1219.575606,1269.850746,1498.513684
2020,1,9,97,1217.305723,1275.223881,1538.408304
2020,1,9,98,1209.847537,1275.223881,1551.85593
2020,1,9,99,1204.334964,1274.776119,1555.441963
2020,1,9,100,1197.525316,1272.537313,1567.096571
2020,1,9,101,1189.094322,1271.19403,1574.716892
2020,1,9,102,1175.475026,1272.537313,1578.302925
2020,1,9,103,1170.286722,1271.641791,1586.3715
2020,1,9,104,1164.449881,1269.850746,1588.164517
2020,1,9,105,1158.28877,1268.955224,1595.784838
2020,1,9,106,1150.506315,1266.268657,1602.060396
2020,1,9,107,1144.669473,1263.58209,1603.853413
2020,1,9,108,1139.805439,1255.522388,1608.335955
2020,1,9,109,1140.129708,1257.761194,1633.886442
2020,1,9,110,1134.941404,1259.552239,1642.403271
2020,1,9,111,1128.131756,1258.656716,1643.29978
2020,1,9,112,1124.240528,1255.522388,1647.334067
2020,1,9,113,1121.322107,1252.38806,1650.920101
2020,1,9,114,1115.160997,1246.119403,1653.609626
2020,1,9,115,1112.566845,1240.298507,1657.643913
2020,1,9,116,1106.730003,1231.343284,1660.781692
2020,1,9,117,1101.865969,1224.626866,1662.126455
2020,1,9,118,1096.353396,1218.358209,1664.367726
2020,1,9,119,1092.786438,1212.985075,1664.367726
2020,1,9,120,1088.246672,1209.850746,1663.022963
2020,1,9,121,1085.65252,1208.507463,1676.470588
2020,1,9,122,1084.679713,1206.716418,1677.367097
2020,1,9,123,1080.139948,1201.791045,1681.401384
2020,1,9,124,1075.924451,1194.626866,1681.849638
2020,1,9,125,1072.681761,1187.910448,1681.401384
2020,1,9,126,1072.033223,1185.223881,1685.435672
2020,1,9,127,1067.817727,1179.402985,1684.539163
2020,1,9,128,1064.899306,1175.820896,1686.33218
2020,1,9,129,1061.980885,1171.791045,1684.539163
2020,1,9,130,1060.035271,1168.208955,1684.987417
2020,1,9,131,1054.19843,1163.283582,1685.883926
2020,1,9,132,1053.225623,1158.80597,1688.573451
2020,1,9,133,1053.225623,1159.701493,1686.780434
2020,1,9,134,1052.252816,1157.910448,1689.918213
2020,1,9,135,1046.740243,1155.223881,1692.607738
2020,1,9,136,1048.037319,1151.641791,1697.538534
2020,1,9,137,1044.79463,1148.955224,1696.193772
2020,1,9,138,1044.146092,1147.61194,1697.986788
2020,1,9,139,1042.524747,1149.850746,1702.46933
2020,1,9,140,1040.903402,1147.61194,1697.986788
2020,1,9,141,1038.633519,1144.477612,1698.435042
2020,1,9,142,1035.715098,1143.58209,1701.124567
2020,1,9,143,1031.499602,1143.58209,1697.986788
2020,1,9,144,1028.256912,1142.238806,1695.745517
2020,1,9,145,1027.932643,1143.58209,1695.297263
2020,1,9,146,1025.338491,1143.134328,1693.952501
2020,1,9,147,1025.338491,1139.552239,1698.435042
2020,1,9,148,1028.90545,1137.761194,1697.09028
2020,1,9,149,1024.041415,1136.865672,1701.572822
2020,1,9,150,1022.420071,1135.522388,1699.331551
2020,1,9,151,1019.177381,1132.835821,1697.986788
2020,1,9,152,1018.853112,1133.731343,1701.124567
2020,1,9,153,1017.556036,1134.626866,1700.676313
2020,1,9,154,1013.664808,1133.283582,1697.538534
2020,1,9,155,1012.043463,1128.80597,1698.435042
2020,1,9,156,1010.422119,1126.567164,1694.400755
2020,1,9,157,1011.719194,1127.910448,1702.917584
2020,1,9,158,1012.367732,1125.671642,1703.365838
2020,1,9,159,1014.637615,1127.462687,1704.710601
2020,1,9,160,1012.043463,1124.776119,1698.883297
2020,1,9,161,998.7484355,1120.746269,1718.158226
2020,1,9,162,999.0727045,1117.61194,1723.537276
2020,1,9,163,999.0727045,1117.164179,1722.640768
2020,1,9,164,995.1814768,1117.61194,1723.089022
2020,1,9,165,999.7212425,1117.61194,1724.882038
2020,1,9,166,999.3969735,1117.61194,1716.365209
2020,1,9,167,999.0727045,1115.820896,1713.22743
2020,1,9,168,998.4241666,1118.059701,1711.882668
2020,1,9,169,1001.018318,1113.58209,1705.158855
2020,1,9,170,999.7212425,1105.074627,1703.814092
2020,1,9,171,1000.045511,1102.835821,1701.124567
