Year,Month,Day,Period,1,2,3
2020,1,3,1,874.2291501,1107.761194,1255.11167
2020,1,3,2,874.553419,1104.179104,1247.939604
2020,1,3,3,874.877688,1102.835821,1237.181504
2020,1,3,4,872.9320742,1099.253731,1230.905945
2020,1,3,5,873.9048811,1097.910448,1221.940862
2020,1,3,6,871.9592673,1096.567164,1214.768795
2020,1,3,7,871.9592673,1095.671642,1203.114187
2020,1,3,8,873.5806121,1092.985075,1199.079899
2020,1,3,9,871.6349983,1092.985075,1195.94212
2020,1,3,10,871.3107293,1093.880597,1188.321799
2020,1,3,11,870.3379224,1092.089552,1184.735766
2020,1,3,12,869.6893845,1092.985075,1177.115445
2020,1,3,13,867.0952327,1095.223881,1190.56307
2020,1,3,14,859.3127773,1093.880597,1187.873545
2020,1,3,15,858.3399704,1092.985075,1181.149733
2020,1,3,16,858.6642394,1087.164179,1179.356716
2020,1,3,17,857.3671635,1083.58209,1169.495124
2020,1,3,18,858.0157014,1083.58209,1167.702108
2020,1,3,19,858.6642394,1083.134328,1165.909091
2020,1,3,20,857.3671635,1079.552239,1154.702737
2020,1,3,21,854.1244738,1079.104478,1149.771941
2020,1,3,22,854.7730117,1077.313433,1149.771941
2020,1,3,23,856.0700876,1079.104478,1146.634162
2020,1,3,24,856.3943566,1078.656716,1142.599874
2020,1,3,25,858.3399704,1077.313433,1152.013212
2020,1,3,26,859.3127773,1079.104478,1149.771941
2020,1,3,27,860.9341222,1077.761194,1147.978924
2020,1,3,28,861.2583912,1077.313433,1152.013212
2020,1,3,29,861.2583912,1076.865672,1148.427178
2020,1,3,30,864.5010809,1074.626866,1147.082416
2020,1,3,31,867.7437706,1072.835821,1140.806858
2020,1,3,32,866.1224258,1071.940299,1136.77257
2020,1,3,33,868.3923086,1072.38806,1134.531299
2020,1,3,34,871.9592673,1071.940299,1131.841774
2020,1,3,35,872.6078052,1072.38806,1130.497012
2020,1,3,36,873.2563432,1071.492537,1128.255741
2020,1,3,37,877.7961088,1074.179104,1135.876062
2020,1,3,38,878.4446467,1075.074627,1134.531299
2020,1,3,39,880.0659916,1074.179104,1132.738282
2020,1,3,40,880.0659916,1075.522388,1130.945266
2020,1,3,41,882.3358744,1076.865672,1127.359232
2020,1,3,42,886.2271021,1077.313433,1124.669707
2020,1,3,43,893.6852884,1079.104478,1126.910978
2020,1,3,44,900.1706679,1080.895522,1121.531928
2020,1,3,45,904.0618956,1081.791045,1118.394149
2020,1,3,46,907.9531232,1082.686567,1120.63542
