Year,Month,Day,Period,1,2,3
2020,1,11,1,877.7961088,1125.223881,1252.422145
2020,1,11,2,876.1747639,1120.298507,1242.560554
2020,1,11,3,874.877688,1117.61194,1236.284995
2020,1,11,4,872.9320742,1116.268657,1228.664674
2020,1,11,5,874.2291501,1114.029851,1223.733879
2020,1,11,6,875.201957,1112.686567,1211.631016
2020,1,11,7,873.2563432,1111.791045,1208.044983
2020,1,11,8,873.5806121,1110.447761,1198.631645
2020,1,11,9,874.553419,1109.104478,1195.045612
2020,1,11,10,873.9048811,1107.761194,1185.18402
2020,1,11,11,873.2563432,1106.41791,1178.011953
2020,1,11,12,871.3107293,1105.074627,1168.598616
2020,1,11,13,871.6349983,1105.074627,1184.735766
2020,1,11,14,870.3379224,1102.38806,1175.770683
2020,1,11,15,869.3651155,1097.910448,1171.736395
2020,1,11,16,869.0408465,1091.641791,1166.357345
2020,1,11,17,869.6893845,1089.402985,1165.012583
2020,1,11,18,869.3651155,1089.850746,1160.530041
2020,1,11,19,868.0680396,1089.850746,1156.047499
2020,1,11,20,869.3651155,1093.880597,1152.90972
2020,1,11,21,869.0408465,1098.80597,1148.427178
2020,1,11,22,868.3923086,1097.014925,1146.185908
2020,1,11,23,868.0680396,1097.014925,1145.289399
2020,1,11,24,866.7709637,1096.119403,1142.15162
2020,1,11,25,866.1224258,1091.19403,1152.90972
2020,1,11,26,867.4195016,1088.955224,1146.634162
2020,1,11,27,870.0136534,1087.164179,1143.496383
2020,1,11,28,870.0136534,1085.820896,1138.565587
2020,1,11,29,870.9864603,1084.029851,1138.565587
2020,1,11,30,870.3379224,1083.58209,1139.462095
2020,1,11,31,870.3379224,1082.238806,1133.186537
2020,1,11,32,870.6621914,1081.343284,1132.738282
2020,1,11,33,870.3379224,1081.791045,1127.807487
2020,1,11,34,870.6621914,1081.343284,1124.221453
2020,1,11,35,870.6621914,1079.104478,1122.876691
2020,1,11,36,872.2835362,1076.865672,1120.187166
2020,1,11,37,875.8504949,1080.447761,1126.910978
2020,1,11,38,879.4174536,1081.343284,1120.63542
2020,1,11,39,878.7689157,1080.0,1120.63542
2020,1,11,40,881.0387985,1080.447761,1120.63542
2020,1,11,41,882.3358744,1080.447761,1116.601132
2020,1,11,42,882.6601434,1080.447761,1114.359862
2020,1,11,43,885.5785641,1082.238806,1111.670337
2020,1,11,44,888.8212538,1081.791045,1115.25637
2020,1,11,45,889.1455228,1083.134328,1108.532557
