Year,Month,Day,Period,1,2,3
2020,1,12,1,853.1516669,1111.343284,1253.318654
2020,1,12,2,851.854591,1109.104478,1245.698333
2020,1,12,3,850.2332461,1104.179104,1238.078012
2020,1,12,4,849.5847082,1101.044776,1232.250708
2020,1,12,5,848.9361702,1098.358209,1225.078641
2020,1,12,6,846.0177495,1097.014925,1218.354829
2020,1,12,7,846.3420184,1094.328358,1211.182762
2020,1,12,8,847.3148253,1091.19403,1204.010695
2020,1,12,9,844.3964046,1089.402985,1195.493866
2020,1,12,10,841.1537149,1087.164179,1187.873545
2020,1,12,11,840.180908,1086.716418,1180.701478
2020,1,12,12,840.5051769,1088.507463,1179.80497
2020,1,12,13,839.53237,1088.955224,1190.56307
2020,1,12,14,839.856639,1086.268657,1182.942749
2020,1,12,15,838.5595631,1084.925373,1174.42592
2020,1,12,16,839.208101,1083.134328,1172.632903
2020,1,12,17,837.9110251,1082.686567,1170.391633
2020,1,12,18,837.9110251,1082.686567,1164.116074
2020,1,12,19,834.3440664,1080.0,1160.081787
2020,1,12,20,834.6683354,1078.208955,1160.081787
2020,1,12,21,834.3440664,1077.313433,1157.840516
2020,1,12,22,834.9926044,1079.552239,1156.047499
2020,1,12,23,833.3712595,1077.313433,1152.013212
2020,1,12,24,830.7771077,1075.074627,1150.668449
2020,1,12,25,830.1285698,1075.074627,1159.185278
2020,1,12,26,828.8314939,1075.970149,1155.150991
2020,1,12,27,828.5072249,1074.626866,1150.668449
2020,1,12,28,828.8314939,1073.731343,1147.53067
2020,1,12,29,827.858687,1072.38806,1144.841145
2020,1,12,30,827.534418,1071.492537,1143.496383
2020,1,12,31,828.8314939,1070.149254,1139.910349
2020,1,12,32,825.5888042,1062.537313,1135.876062
2020,1,12,33,825.9130732,1057.61194,1132.738282
2020,1,12,34,826.2373421,1056.716418,1129.152249
2020,1,12,35,823.3189214,1055.820896,1125.566216
2020,1,12,36,824.9402662,1058.507463,1125.566216
2020,1,12,37,824.2917283,1062.089552,1127.359232
2020,1,12,38,828.8314939,1064.328358,1126.01447
2020,1,12,39,828.8314939,1065.223881,1128.255741
2020,1,12,40,827.858687,1064.328358,1126.01447
2020,1,12,41,828.182956,1062.985075,1120.187166
2020,1,12,42,828.182956,1063.880597,1120.187166
2020,1,12,43,827.858687,1063.432836,1121.083674
2020,1,12,44,830.4528388,1062.089552,1118.842403
2020,1,12,45,830.7771077,1062.537313,1115.25637
2020,1,12,46,833.3712595,1063.880597,1111.670337
2020,1,12,47,834.6683354,1062.985075,1114.808116
2020,1,12,48,834.3440664,1062.985075,1112.118591
2020,1,12,49,845.6934805,1064.776119,1113.911607
2020,1,12,50,848.9361702,1066.567164,1117.497641
2020,1,12,51,852.5031289,1065.671642,1118.842403
2020,1,12,52,850.5575151,1068.358209,1117.497641
2020,1,12,53,852.8273979,1067.910448,1117.497641
2020,1,12,54,853.8002048,1069.253731,1119.290657
2020,1,12,55,857.6914325,1069.701493,1117.945895
2020,1,12,56,862.5554671,1071.044776,1121.980182
2020,1,12,57,865.4738878,1071.940299,1123.773199
2020,1,12,58,867.7437706,1074.626866,1126.462724
2020,1,12,59,871.3107293,1073.283582,1123.324945
2020,1,12,60,874.553419,1073.283582,1124.221453
2020,1,12,61,885.2542951,1078.656716,1121.531928
2020,1,12,62,895.9551712,1080.895522,1123.324945
2020,1,12,63,904.3861645,1081.343284,1124.221453
2020,1,12,64,908.6016612,1082.686567,1128.255741
2020,1,12,65,909.8987371,1084.477612,1134.979553
2020,1,12,66,911.1958129,1086.716418,1132.738282
2020,1,12,67,915.4113096,1088.059701,1134.531299
2020,1,12,68,921.896689,1092.537313,1131.841774
2020,1,12,69,920.2753442,1094.776119,1134.083045
2020,1,12,70,920.2753442,1097.014925,1139.910349
2020,1,12,71,924.1665719,1097.462687,1137.669078
2020,1,12,72,929.0306064,1097.014925,1143.496383
2020,1,12,73,935.8402549,1104.179104,1141.255112
2020,1,12,74,952.0537035,1109.104478,1147.978924
2020,1,12,75,956.5934691,1110.447761,1149.323687
2020,1,12,76,958.8633519,1113.58209,1154.702737
2020,1,12,77,960.8089658,1111.791045,1156.047499
2020,1,12,78,959.8361588,1110.447761,1156.495753
2020,1,12,79,963.7273865,1111.343284,1156.944008
2020,1,12,80,969.564228,1114.029851,1155.150991
2020,1,12,81,970.212766,1111.791045,1151.116703
2020,1,12,82,975.4010695,1109.552239,1150.220195
2020,1,12,83,978.9680282,1106.41791,1145.737653
2020,1,12,84,982.5349869,1101.940299,1143.496383
2020,1,12,85,989.0203664,1089.850746,1142.15162
2020,1,12,86,995.8300148,1091.641791,1148.427178
2020,1,12,87,1001.666856,1092.985075,1152.461466
2020,1,12,88,1004.585277,1092.985075,1152.013212
2020,1,12,89,999.7212425,1091.641791,1157.840516
2020,1,12,90,999.3969735,1093.432836,1157.840516
2020,1,12,91,992.911594,1095.223881,1167.253853
2020,1,12,92,992.911594,1094.328358,1171.288141
2020,1,12,93,991.6145181,1092.089552,1173.529412
2020,1,12,94,989.9931733,1088.955224,1175.770683
2020,1,12,95,991.9387871,1084.925373,1174.874174
2020,1,12,96,992.2630561,1081.791045,1178.908462
2020,1,12,97,1000.045511,1093.432836,1184.287512
2020,1,12,98,1001.991125,1097.462687,1196.390374
2020,1,12,99,1002.315394,1101.940299,1205.803712
2020,1,12,100,1003.288201,1102.38806,1208.044983
2020,1,12,101,1001.342587,1108.656716,1211.182762
2020,1,12,102,1003.288201,1112.686567,1215.217049
2020,1,12,103,1002.639663,1114.925373,1218.354829
2020,1,12,104,1002.639663,1116.268657,1221.492608
2020,1,12,105,1002.639663,1114.029851,1225.078641
2020,1,12,106,1001.342587,1107.761194,1226.871658
2020,1,12,107,1000.045511,1108.656716,1232.250708
2020,1,12,108,1001.991125,1110.0,1237.629758
2020,1,12,109,1003.936739,1120.298507,1230.905945
2020,1,12,110,1002.963932,1126.119403,1240.319283
2020,1,12,111,1002.315394,1126.119403,1250.629129
2020,1,12,112,999.3969735,1126.119403,1255.11167
2020,1,12,113,1001.018318,1127.014925,1261.835483
2020,1,12,114,1001.018318,1127.462687,1269.455804
2020,1,12,115,998.7484355,1126.567164,1273.490091
2020,1,12,116,997.4513597,1122.985075,1273.490091
2020,1,12,117,995.8300148,1120.746269,1278.869141
2020,1,12,118,996.8028217,1118.507463,1282.455175
2020,1,12,119,994.2086699,1116.716418,1281.110412
2020,1,12,120,995.1814768,1117.164179,1287.38597
2020,1,12,121,989.0203664,1115.820896,1287.38597
2020,1,12,122,991.2902492,1116.716418,1291.420258
2020,1,12,123,989.3446353,1117.61194,1296.351054
2020,1,12,124,987.3990215,1118.059701,1297.695816
2020,1,12,125,988.0475594,1117.164179,1299.937087
2020,1,12,126,989.3446353,1117.61194,1303.971375
2020,1,12,127,986.4262146,1119.402985,1303.971375
2020,1,12,128,985.1291387,1120.298507,1302.178358
2020,1,12,129,982.5349869,1121.19403,1299.488833
2020,1,12,130,980.9136421,1122.089552,1301.730104
2020,1,12,131,980.5893731,1122.537313,1301.730104
2020,1,12,132,978.9680282,1124.328358,1297.247562
2020,1,12,133,979.9408351,1131.044776,1294.109783
2020,1,12,134,979.2922972,1133.283582,1294.558037
2020,1,12,135,977.9952213,1133.283582,1295.006291
2020,1,12,136,977.0224144,1135.522388,1295.454545
